営業日,曜日,曜日区分,企業コード,企業名,営業部コード,営業部名,業態コード,業態名,店舗コード,店舗名,税込/税抜,メニュー大分類コード,メニュー大分類名称,メニュー中分類コード,メニュー中分類名称,メニューコード,メニュー名,売価,予定原価,営業日別販売数
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,5019,ミックス山芋焼      ,1380,338.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,5028,シーフード山芋焼    ,1380,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,5029,もっちり山芋焼      ,1380,334.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,5066,豚玉                ,900,112.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,5068,豚キムチ玉          ,1100,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,5069,もちチーズ玉        ,1140,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,7105,ふんわり広島焼      ,1220,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,7120,広島焼 豚           ,1220,250.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,9994,その他料理          ,300,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,01,特選お好み焼,9994,その他料理          ,375,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,02,特選焼そば,0021,豚キムチ焼そば      ,1100,172.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,02,特選焼そば,5076,ミックス焼そば      ,1240,172.00,5.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,02,特選焼そば,5079,海鮮焼そば          ,1240,176.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,02,特選焼そば,7117,豚たっぷり焼そば    ,1020,163.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,02,特選焼そば,7119,キャベツいっぱい焼そ,1020,110.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,0020,チーズ豚平焼        ,630,118.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5118,焼枝豆              ,310,57.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5120,大阪名物豚平焼      ,580,118.00,5.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5136,パリパリ鉄板餃子    ,550,106.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5181,ゲソ鉄板焼          ,580,106.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5185,ソーセージ鉄板焼    ,580,95.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5186,鉄板チヂミ焼        ,550,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,5187,せせり鉄板焼        ,550,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,7745,豚トロ塩焼          ,550,168.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,03,一品,7747,ホルモン鉄板焼      ,550,147.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,04,サラダ,5161,千房サラダ          ,820,218.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,08,お好み焼・焼そば,5229,オムそばトッピング  ,230,35.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,4627,＊グラスビール変更  ,220,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,5548,集コース            ,4378,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,5662,まったり焼SET       ,1120,234.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,6429,広島焼ミックスSET   ,1320,281.00,4.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,6517,ミックス焼SET       ,1180,178.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,6549,千房焼SET           ,1580,391.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,6962,道頓堀焼SET         ,1420,294.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,7625,千房広島焼ランチ    ,1080,251.00,6.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,7626,新もだん焼ランチ    ,1080,264.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,7627,ミックス焼そばランチ,1080,248.00,3.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,01,料理,18,セットコース,7637,日替関西お好み焼ﾗﾝﾁ ,1020,228.00,3.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,10,ソフトドリンク,5282,お冷                ,0,0.00,0.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,10,ソフトドリンク,5283,コーラ              ,300,38.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,10,ソフトドリンク,5285,ジンジャーエール    ,300,38.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,10,ソフトドリンク,5291,メロンソーダ        ,300,38.00,4.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,10,ソフトドリンク,5292,ウーロン茶          ,300,19.00,9.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,10,ソフトドリンク,5297,ホワイトソーダ      ,300,38.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,11,ドリンク,0018,ハイボール濃いめ    ,110,231.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,11,ドリンク,0027,飲み放題            ,2178,0.00,5.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,11,ドリンク,5302,生中                ,550,231.00,15.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,11,ドリンク,7104,ノンアルコール      ,387,135.00,3.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,02,飲料,11,ドリンク,7201,ハイボール          ,440,86.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,04,売店（非食品）,21,物販（非食品）,0022,TO袋2円             ,2,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4413,＊コーラ            ,0,0.00,3.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4414,＊ジンジャーエール  ,0,0.00,3.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4416,＊メロンソーダ      ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4417,＊ウーロン茶        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4418,＊アイスコーヒー    ,0,0.00,3.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4419,＊ホワイトソーダ    ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4420,＊ホワイトウォーター,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4617,＊菜セット          ,0,0.00,13.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4618,＊飯セット          ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4619,＊コーラ            ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4620,＊ジンジャーエール  ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4621,＊オレンジジュース  ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4623,＊ウーロン茶        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4624,＊アイスコーヒー    ,0,0.00,4.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,4634,＊シーザー          ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,9501,＊全部かけ          ,0,0.00,42.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,19,セレクトメニュー,9512,＊ねぎなし          ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500002,FC第2エリア,0002,千房FC,534   ,札幌アスティ４５店,税込,05,その他,22,その他,9102,アプリ)ＢＤ特典     ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,01,特選お好み焼,5001,豚玉                ,850,0.00,8.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,01,特選お好み焼,5002,いか玉              ,850,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,01,特選お好み焼,5015,ミックス焼          ,1178,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,01,特選お好み焼,5026,もっちり山芋焼      ,1350,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,02,特選焼そば,5501,豚焼そば            ,850,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,02,特選焼そば,5505,豚キムチ焼そば      ,1100,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,02,特選焼そば,5514,シーフード焼そば    ,1178,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,02,特選焼そば,5515,ねぎかけ塩焼そば    ,1200,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,02,特選焼そば,5516,千房焼そば          ,1680,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,03,一品,6002,フライドポテト      ,420,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,07,鉄板焼,6008,豚平焼              ,560,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,07,鉄板焼,6011,豚キムチ炒め        ,560,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,08,お好み焼・焼そば,5708,油かす              ,350,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,08,お好み焼・焼そば,5711,ねぎたまのせ        ,350,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,18,セットコース,8001,お好み焼ランチ      ,880,0.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,18,セットコース,8002,焼そばランチ        ,880,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,18,セットコース,8007,ミックスそばランチ  ,1000,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,01,料理,18,セットコース,8011,ランチドリンク      ,100,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,02,飲料,11,ドリンク,7204,黒ラベル            ,650,0.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,535   ,丸太町七本松店,税込,04,売店（非食品）,21,物販（非食品）,3512,お持ち帰り袋        ,5,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5002,千房焼              ,1730,361.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5006,ぬかるみ焼          ,850,176.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5007,ミックス焼          ,1227,178.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5007,ミックス焼          ,1250,178.00,14.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5011,広島焼ミックス      ,1492,244.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5015,まったり焼          ,1404,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5015,まったり焼          ,1430,0.00,4.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5017,道頓堀焼            ,1600,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5017,道頓堀焼            ,1630,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5020,ねぎ焼ミックス      ,1520,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5024,ねぎ焼スジコン      ,1306,258.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5024,ねぎ焼スジコン      ,1330,258.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5033,豚もだん焼          ,1100,159.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5033,豚もだん焼          ,1120,159.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5035,ミックスもだん焼    ,1490,239.00,4.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5045,コーンチーズ玉      ,1100,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5066,豚玉                ,864,117.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,5066,豚玉                ,880,117.00,21.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6240,もちチーズ玉        ,1120,164.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6244,すじコン玉          ,1050,143.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6245,いか豚玉            ,1080,134.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6245,いか豚玉            ,1100,134.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6279,いか玉              ,884,122.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6279,いか玉              ,900,122.00,7.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6389,豚キムチ玉          ,1080,150.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,6391,えび玉              ,980,141.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,7106,ねぎ焼豚            ,1160,232.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,7120,広島焼豚            ,1160,184.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,8092,豚チーズ玉          ,1100,151.00,3.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,8147,ねぎ焼イカ          ,1180,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,8405,広島焼イカ          ,1180,175.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,8406,イカもだん          ,1140,158.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,01,特選お好み焼,9501,スタミナホルモン焼  ,1510,232.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,5076,ミックス焼そば      ,1227,197.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,5076,ミックス焼そば      ,1250,197.00,10.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,5081,豚焼そば            ,880,137.00,14.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,6618,塩焼そば            ,1270,200.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,6912,ホルモンうどん      ,1510,199.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,7108,ねぎマヨ焼そば      ,1050,174.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8107,ぼっかけ焼そば      ,1227,229.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8107,ぼっかけ焼そば      ,1250,229.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8148,イカ豚そばロール    ,1300,0.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8309,ホルモン焼そば      ,1510,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8398,豚入り焼うどん      ,880,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8408,イカ豚焼そば        ,1080,167.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8408,イカ豚焼そば        ,1100,167.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8417,イカ豚焼うどん      ,1080,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,02,特選焼そば,8417,イカ豚焼うどん      ,1100,0.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5096,ごはん              ,220,35.00,8.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5098,ごはん大盛          ,280,47.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5102,おにぎり2個         ,440,53.00,11.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5109,一品キムチ          ,350,59.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5114,コーンバター        ,450,79.00,1.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5119,枝豆                ,380,57.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5120,豚平焼              ,589,118.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5120,豚平焼              ,600,118.00,11.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5124,もやし炒め          ,480,88.00,4.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5125,豚キムチ炒め        ,550,96.00,2.0
2026/05/11,月,平,0001,千房㈱,500001,FC第1エリア,0002,千房FC,537   ,橋本高野口店,税込,01,料理,03,一品,5136,パリパリ鉄板餃子    ,500,104.00,9.0
